gt_word,ocr_word,word_length,word_cer
speak,,5,1.0
normally,dohue,8,0.875
.,rally,1,5.0
the,+ac,3,1.0
roundabout,wcl1a,10,0.9
",",~,1,1.0
which,bcv,5,0.8
was,l,3,1.0
least,las,5,0.4
.,l,1,1.0
she,.,3,1.0
would,sl<,5,0.8
think,la1,5,1.0
of,id,2,1.0
her-,+lv,4,1.0
new,a,3,1.0
seat,ll,4,1.0
outside,5,7,1.0
the,2a+,3,1.0
hospital,2,8,1.0
thoughts,+henjhls,8,0.625
.,al,1,2.0
at,21,2,1.0
one,2,3,1.0
time,+(~_,4,1.0
she,she,3,0.0
had,la,3,0.6667
self,s,4,0.75
as,e(f,2,1.5
a,4,1,1.0
stranger,$,8,1.0
in,sla,2,1.5
these,f6ese,5,0.4
parts,ve,5,1.0
out,al,3,1.0
of,l,2,1.0
operation,~(,9,1.0
-,(,1,1.0
in,la,2,1.0
theory,l`,6,1.0
",",o~,1,2.0
at,,2,1.0
gates,j,5,1.0
and,~l,3,1.0
thought,l5,7,1.0
vagrant,c^a,7,0.8571
watched,6,7,1.0
the,lckea,3,1.3333
workmen,fl~,7,1.0
constructing,leckmce,12,0.9167
studying,slyo,8,0.75
these,y'j,5,1.0
cross-roads,fl15,11,1.0
.,_,1,1.0
which,lvoss,5,1.0
one,2l,3,1.0
to,&,2,1.0
take,lz,4,1.0
?,lal,1,3.0
diana,lian^,5,0.4
wills,wlls,5,0.2
often,ofkeve,5,0.6
sat,sal,3,0.3333
on,21,2,1.0
the,lhe,3,0.3333
brand,svara,5,0.8
to,+o,2,0.5
put,k,3,1.0
st.,1l,3,1.0
john's,sl.,6,1.0
casualty,johh,8,1.0
department,5,10,1.0
"""",1€,1,2.0
if,(,2,1.0
i,ukj2,1,4.0
were,c,4,1.0
a,hal,1,2.0
tramp,p,5,0.8
i,(,1,1.0
would,woc(a,5,0.6
simply,s(r,6,0.8333
blow,pl,4,0.75
a,6l,1,2.0
airy,21,4,1.0
directions,axecgo_s,10,0.6
accordingly,accotdld-sly,11,0.4545
.,n,1,1.0
"""",ic,1,2.0
if,(,2,1.0
i,@see,1,4.0
were,veelil&,4,1.5
needing,,7,1.0
a,,1,1.0
women,uoc0l,5,0.8
doctors,dodocs,7,0.4286
to,blew,2,2.0
blow,a,4,1.0
a,(ealls,1,5.0
feather,a_&,7,0.8571
and,celloj,3,2.0
follow,ad,6,1.0
its,,3,1.0
job,j8,3,0.6667
i,6,1,1.0
'd,('8,2,1.0
go,82,2,1.0
to,1o,2,0.5
london,lo-lo,6,0.5
",",s0,1,2.0
of,cetse,2,2.5
course,u,6,0.8333
",",4,1,1.0
"""",lezh,1,4.0
she,,3,1.0
went,,4,1.0
on,,2,1.0
.,,1,1.0
wishing,widh,7,0.5714
life,#ccz,4,1.0
would,wo-la,5,0.4
sometimes,46y2k,9,1.0
allow,2<,5,1.0
serious-minded,alecv,14,1.0
feather,kealu,7,0.7143
",",sl,1,2.0
"""",aec,1,3.0
she,dea,3,1.0
decided,1hw,7,1.0
",",evxi-$,1,6.0
rather,(le,6,0.8333
envying,jezlle-,7,1.0
the,,3,1.0
gentle-,,7,1.0
man,lll,3,1.0
of,h,2,1.0
the,tead,3,1.0
road,ls,4,1.0
his,gresaex,3,2.0
freedom,8,7,1.0
of,aecsie,2,3.0
decision,l4,8,1.0
",",,1,1.0
and,,3,1.0
all,a((,3,0.6667
important,important.,9,0.1111
.,,1,1.0
"""",,1,1.0
i,jcpt,1,4.0
got,0,3,1.0
a,9oea,1,3.0
good,cool,4,0.5
look,af,4,1.0
at,hes,2,1.5
her,but,3,1.0
.,*,1,1.0
but,nigek,3,1.6667
if,,2,1.0
nigel,,5,1.0
"""",4,1,1.0
neither,neither,7,0.0
can,can,3,0.0
nigel,aige(,5,0.4
",",.,1,1.0
"""",smilea,1,6.0
smiled,d,6,0.8333
diana,iana,5,0.2
.,,1,1.0
i,knoc,1,4.0
know,?,4,1.0
?,ce,1,2.0
"""",~he,1,3.0
she,smiled,3,1.3333
smiled,_,6,1.0
.,j,1,1.0
"""",+hine,1,5.0
i,s0,1,2.0
think,,5,1.0
so,,2,1.0
.,,1,1.0
"""",1,1,1.0
no,noi,2,0.5
",",3i,1,2.0
"""",sacd,1,4.0
di,tmmeolatlyj-,2,6.0
said,u,4,1.0
immediately,j+,11,1.0
.,isn,1,3.0
"""",€,1,1.0
it,at,2,0.5
isn't,,5,1.0
at,,2,1.0
wasn't,basn'€,6,0.3333
there,ehere,5,0.2
it,tf,2,1.0
isn't,isnt,5,0.2
important,impottauti,9,0.3333
",",ts,1,2.0
is,it,2,0.5
it,?,2,1.0
?,,1,1.0
"""",,1,1.0
"""",d,1,1.0
i,temembes,1,8.0
remember,4,8,1.0
",",auippea,1,7.0
"""",+e,1,2.0
quipped,housenan,7,1.0
the,,3,1.0
houseman,,8,1.0
",",,1,1.0
that,that,4,0.0
blonde,blonde,6,0.0
was,lass,3,0.6667
something,romethins',9,0.3333
.,u,1,1.0
"""",anybody,1,7.0
"""",,1,1.0
anybody,,7,1.0
meaning,ieaning,7,0.1429
no,00,2,1.0
offence,ofeence,7,0.1429
",",",",1,0.0
"""",l,1,1.0
but,but,3,0.0
does,aoes,4,0.25
he,he,2,0.0
?,>,1,1.0
"""",l,1,1.0
he,'s,2,1.0
's,saving,2,3.0
saving,4pto,6,1.0
up,82t,2,1.5
to,maried.,2,3.5
get,eemembe,3,2.0
married,2,7,1.0
.,,1,1.0
remember,,8,1.0
?,,1,1.0
"""",,1,1.0
but,b,3,0.6667
after,ske,5,0.8
that,#hech,4,1.0
slight,seigt,6,0.3333
slip,48,4,1.0
of,98,2,1.0
the,ie,3,0.6667
tongue,tcvqlu,6,0.8333
on,on,2,0.0
nigel's,ug9,7,0.8571
part,',4,1.0
she,s,3,0.6667
had,fect,3,1.3333
with,cul,4,1.0
a,a,1,0.0
cyst,s4jst,4,0.75
on,co,2,1.0
her,ls,3,1.0
ear,ef,3,0.6667
...,7,3,1.0
?,ie,1,2.0
"""",,1,1.0
"""",uikcl,1,5.0
nigel,sz,5,1.0
",",laal,1,4.0
"""",lesgd,1,5.0
she,um,3,1.0
had,yeu,3,1.0
besought,grouu,8,0.75
him,llat,3,1.3333
",",euen,1,4.0
"""",~q,1,2.0
you,,3,1.0
know,,4,1.0
that,,4,1.0
evening,,7,1.0
you,iou,3,0.3333
took,tccl,4,0.75
luke,gle,4,0.75
parson's,~rasson,8,0.625
surgery,8,7,1.0
and,surgry,3,2.0
there,anl,5,1.0
was,(lese,3,1.3333
a,kac,1,2.0
woman,0,5,1.0
realised,realu,8,0.5
it,sed,2,1.5
was,&,3,1.0
important,unc,9,0.8889
enough,'iportl,6,1.0
for,ed,3,1.0
her,kr,3,0.6667
to,wer,2,1.5
have,+,4,1.0
remembered,lase,10,0.9
",",(etci,1,5.0
and,beredl,3,1.6667
it,(,2,1.0
made,mbcle,4,0.75
her,ls,3,1.0
think,{lnk,5,0.6
there,{lerc,5,0.6
was,us,3,0.6667
an,en,2,0.5
abyss,agyss,5,0.2
immediately,immcolcely,11,0.4545
ahead,aleca,5,0.6
.,,1,1.0
was,uq,3,1.0
as,as,2,0.0
though,tlaq,6,0.8333
a,0,1,1.0
red,(ed,3,0.3333
mist,misf,4,0.25
veiled,uex,6,0.8333
her,ccal,3,1.3333
usually,ll,7,0.7143
clear,usually,5,1.2
sight,@cacs,5,1.0
and,ricd,3,1.0
broken,droren,6,0.3333
down,olown,4,0.5
outside,@fside,7,0.4286
and,and,3,0.0
he,he,2,0.0
noticed,noted,7,0.2857
you,beu,3,0.6667
this,"this,",4,0.25
",",(,1,1.0
too,~oo,3,0.3333
?,2,1,1.0
"""",4,1,1.0
"""",4,1,1.0
no,no,2,0.0
",",4,1,1.0
"""",she,1,3.0
she,laehed,3,1.3333
laughed,,7,1.0
.,,1,1.0
at,+,2,1.0
the,the,3,0.0
roots,cooks,5,0.4
and,and,3,0.0
i,j,1,1.0
had,had,3,0.0
a,a,1,0.0
redhead,tedleacl,7,0.5714
on,qn,2,0.5
it,itwas,2,1.5
was,ycur,3,1.3333
your,car,4,0.75
car,j,3,1.0
i,sufpose,1,7.0
suppose,h4,7,1.0
he,,2,1.0
"""",ok,1,2.0
oh,he,2,1.0
",",lasn,1,4.0
he,€,2,1.0
wasn't,ins,6,0.8333
.,molor,1,5.0
his,fern,3,1.3333
motor-bike,bike,10,0.6
had,had,3,0.0
"""",2(,1,2.0
he,he,2,0.0
didn't,&dn',6,0.5
actually,€,8,1.0
see,achly,3,1.6667
you,sec,3,1.0
.,ou,1,2.0
because,&ecause,7,0.1429
presumed,presumed,8,0.0
it,ithlas,2,2.0
was,bu,3,1.0
you,",",3,1.0
",",all,1,3.0
all,decsed,3,2.0
dressed,up,7,1.0
up,in,2,1.0
in,,2,1.0
your,lour,4,0.25
car,car,3,0.0
and,and,3,0.0
then,then,4,0.0
you,ujo,3,1.0
dancing,denca5,7,0.5714
with,wc+h,4,0.5
the,the,3,0.0
other,othes,5,0.2
arm,afm,3,0.3333
.,te,1,2.0
he,lould,2,2.5
would,nave,5,1.0
have,tla,4,1.0
told,,4,1.0
this,this,4,0.0
blonde,blonde,6,0.0
.,l(,1,2.0
"""",i(,1,2.0
"""",qealv,1,5.0
really,2,6,1.0
?,4,1,1.0
"""",nigek,1,5.0
nigel,coaked,5,1.0
cocked,,6,1.0
one,one,3,0.0
eyebrow,eyebrou,7,0.1429
.,4,1,1.0
"""",actually,1,8.0
actually,she,8,1.0
she,das,3,1.0
was,bhnelk_,3,2.3333
brunette,,8,1.0
evening,erenin),7,0.2857
.,4,1,1.0
"""",not,1,3.0
"""",ooa,1,3.0
no,'€,2,1.0
",",he,1,2.0
don't,~sala,5,1.0
",",afls,1,4.0
"""",,1,1.0
he,,2,1.0
said,,4,1.0
",",,1,1.0
after,,5,1.0
particular,particalar,10,0.1
surgery,surgesy,7,0.1429
?,?,1,0.0
"""",4,1,1.0
"""",(joa,1,4.0
you,cie,3,1.0
are,@,3,1.0
a,(ooc,1,4.0
fool,,4,1.0
",",,1,1.0
"""",4,1,1.0
now,noc,3,0.3333
i,j,1,1.0
wonder,woades,6,0.3333
which,lhid_,5,0.6
i,j,1,1.0
wore,wor,4,0.25
at,at,2,0.0
that,tnat,4,0.25
"""",1(,1,2.0
my,hy,2,0.5
white,whit,5,0.2
or,or,2,0.0
my,mb,2,0.5
black,black,5,0.0
?,?,1,0.0
"""",4,1,1.0
nigel,nigel,5,0.0
enquired,entukd,8,0.5
.,,1,1.0
the,4e,3,0.6667
housemen,hocsemen,8,0.125
think,thine,5,0.2
of,of,2,0.0
me,me,2,0.0
as,as,2,0.0
a,4,1,1.0
two-timing,noo,10,0.9
don,-,3,1.0
juan,ximis,4,1.25
.,don,1,3.0
exactly,exatl),7,0.2857
what,what,4,0.0
you,ygu,3,0.3333
were,lerc,4,0.5
doing,06k5,5,1.0
that,thot,4,0.25
kissing,lissins,7,0.2857
her,hesasatn,3,2.0
again,j,5,1.0
.,tathes,1,6.0
"""",like,1,4.0
i,10,1,2.0
rather,have,6,0.6667
like,,4,1.0
to,,2,1.0
have,,4,1.0
darling,barlino/,7,0.4286
",",c,1,1.0
"""",d,1,1.0
di,sacd,2,2.0
said,hapoly,4,1.25
happily,j,7,1.0
.,shal,1,4.0
"""",ake_,1,4.0
i,,1,1.0
shall,,5,1.0
take,,4,1.0
great,dieat,5,0.4
pleasure,pleacurz,8,0.25
in,in,2,0.0
telling,tell:,7,0.4286
that,75,4,1.0
young,tht,5,1.0
man,&outs,3,1.6667
"""",4,1,1.0
you,you,3,0.0
need,nee,4,0.25
your,d,4,1.0
holiday,~your,7,1.0
",",holidah,1,7.0
darling,',7,1.0
.,dor,1,3.0
i,lns,1,3.0
only,joalyj,4,0.75
i,jm,1,2.0
'm,sud,2,1.5
such,a,4,1.0
a,dul,1,3.0
dull,allocs,4,1.25
fellow,0,6,1.0
",",ially,1,5.0
really,u,6,1.0
.,4,1,1.0
"""",dul,1,3.0
"""",?,1,1.0
dull,she,4,1.0
?,,1,1.0
"""",,1,1.0
she,,3,1.0
couldn't,couldn,8,0.25
believe,€,7,1.0
it,be,2,1.0
.,lteve,1,5.0
self-deprecation,"if,",16,0.9375
i,suppose,1,7.0
suppose,?,7,1.0
?,u,1,1.0
"""",she,1,3.0
she,enauiied,3,2.3333
enquired,arclb,8,1.0
archly,,6,1.0
.,,1,1.0
wish,ish,4,0.25
i,could,1,5.0
could,s0,5,1.0
go,eth,2,1.5
with,cbbul,4,1.25
you,k,3,1.0
!,doctor,1,6.0
"""",,1,1.0
"""",,1,1.0
doctor,,6,1.0
"""",4,1,1.0
it,jt,2,0.5
would,woulc,5,0.2
make,make,4,0.0
me,me,2,0.0
more,nore,4,0.25
interesting,inkeshnf,11,0.5455
",",t,1,1.0
was,was,3,0.0
not,nof,3,0.3333
one,one,3,0.0
of,of,2,0.0
nigel's,"nisel""",7,0.4286
usual,$,5,1.0
attributes,usual,10,0.9
.,at,1,2.0
wills,"ills,",5,0.4
",",tf,1,2.0
if,sou',2,2.0
you,fe,3,1.0
're,malins,3,2.0
making,tmpropes,6,1.1667
improper,sussestior:,8,1.25
suggestions,2,11,1.0
...,a,3,1.0
?,,1,1.0
"""",,1,1.0
"""",nou,1,3.0
no,i+,2,1.0
",","ioulaln""€",1,9.0
it,!,2,1.0
wouldn't,c(,8,1.0
!,he,1,2.0
"""",al,1,2.0
he,mest,2,1.5
almost,snaeped,6,1.1667
snapped,,7,1.0
",",,1,1.0
leave,leave,5,0.0
in,in,2,0.0
the,he,3,0.3333
autumn,autumn,6,0.0
without,witnoet,7,0.2857
you,&a,3,1.0
become,become,6,0.0
you,youto,3,0.6667
to,beharc,2,3.0
behave,lke,6,0.8333
like,o,4,1.0
a,l,1,1.0
-,0,1,1.0
a,tart,1,3.0
tart,d_,4,1.0
",",,1,1.0
di,,2,1.0
.,,1,1.0
"""",,1,1.0
body,bods,4,0.25
else,ek,4,0.75
for,for,3,0.0
a,0,1,1.0
moment,moment,6,0.0
there,theje,5,0.2
.,j+,1,2.0
it,deesa,2,2.5
doesn't,€,7,1.0
miserable,misesable,9,0.1111
enough,enoush,6,0.1667
my,r,2,1.0
having,havng,6,0.1667
to,t0,2,0.5
take,fake,4,0.25
my,mu,2,0.5
"""",4,1,1.0
nigel,nigel,5,0.0
-,~,1,1.0
!,!,1,0.0
"""",she,1,3.0
she,sacpea,3,1.3333
gasped,.,6,1.0
.,4,1,1.0
"""",j,1,1.0
i,owda'€,1,6.0
didn't,mean,6,0.8333
mean,t,4,1.0
to,,2,1.0
behave,behale,6,0.1667
like,lihe,4,0.25
anything,ansthing,8,0.125
of,of-the,2,2.0
the,knd,3,1.0
kind,,4,1.0
.,,1,1.0
i,,1,1.0
trying,hjins,6,0.6667
to,to,2,0.0
be,be,2,0.0
bright,brisht,6,0.1667
and,and,3,0.0
gay,gay,3,0.0
about,obeut,5,0.4
it,tt.,2,1.0
.,,1,1.0
surprising,surprisins,10,0.1
her,hes,3,0.3333
.,_,1,1.0
"""",&ac,1,3.0
you,scundea,3,2.0
sounded,gre,7,0.8571
like,<ome,4,0.75
some-,,5,1.0
was,las,3,0.3333
only,onll_jolinj,4,2.0
joking,4,6,1.0
.,uel,1,3.0
"""",l,1,1.0
"""",don,1,3.0
well,ik,4,1.0
",",j+s,1,3.0
don't,,5,1.0
.,,1,1.0
it,,2,1.0
's,,2,1.0
at,ol,2,1.0
this,wis,4,0.5
time,tine,4,0.25
of,4,2,1.0
year,vaj,4,0.75
?,(can,1,4.0
i,t,1,1.0
can't,osk,5,1.0
ask,ippwy,3,1.6667
you,because,3,2.0
up,it,2,1.0
because,$,7,1.0
it,,2,1.0
's,,2,1.0
can't,cn,5,0.6
imagine,1,7,1.0
the,imamae,3,1.6667
hospital,the,8,0.875
without,hsptal,7,1.0
me,wl},2,1.5
for,m,3,1.0
a,q,1,1.0
strictly,strictly,8,0.0
stag,sla(,4,0.5
affair,olaic_,6,0.8333
.,[,1,1.0
"""",kr,1,2.0
"""",ididn,1,5.0
i,+,1,1.0
know,expect,4,1.5
.,well,1,4.0
i,,1,1.0
didn't,,6,1.0
expect,,6,1.0
...,,3,1.0
"""",,1,1.0
"""",,1,1.0
well,,4,1.0
",",,1,1.0
three,ahtee,5,0.4
weeks,lule,5,1.0
",",bs,1,2.0
etcetera,@lcelesc,8,0.625
",",escelesa,1,8.0
etcetera,!1,8,1.0
!,,1,1.0
"""",,1,1.0
come,come,4,0.0
with,il,4,0.75
me,me;,2,0.5
;,yon,1,3.0
you,bp,3,1.0
hope,&,4,1.0
i,1'm,1,3.0
'll,m,3,1.0
miss,ss,4,0.5
you,to,3,0.6667
;,;,1,0.0
you,yoli,3,0.6667
don't,don,5,0.4
keep,+,4,1.0
hinting,kep,7,1.0
",",hioho(,1,6.0
then,",",4,1.0
.,thlo,1,4.0
you,l,3,1.0
wish,wrh,4,0.5
you,'v,3,1.0
could,cqld,5,0.4
i,im,1,1.0
'm,qpioq,2,2.5
going,mm,5,1.0
with,0,4,1.0
a,sho,1,3.0
shooting,has,8,0.875
party,phhd,5,0.8
.,',1,1.0
what,whal,4,0.25
else,els,4,0.25
can,can,3,0.0
i,(,1,1.0
do,do,2,0.0
regard,regorcl,6,0.5
first,fus},5,0.6
.,.,1,0.0
"""",1,1,1.0
i,woutc,1,5.0
would,mrd,5,0.8
mind,"""",4,1.0
if,you,2,1.5
you,didn,3,1.3333
didn't,10,6,1.0
"""",he,1,2.0
he,hdtt,2,1.5
told,het,4,1.0
her,,3,1.0
right,righ},5,0.2
",",",",1,0.0
pet,pp,3,0.6667
.,1dto,1,4.0
i,nevd,1,4.0
do,this,2,2.0
need,fet1c,4,1.0
this,im,4,0.75
leave,bud,5,1.0
.,-,1,1.0
i,kcmpettd,1,8.0
'm,ar,2,1.0
bad-tempered,,12,1.0
and,,3,1.0
her,her,3,0.0
figure,tquic,6,0.8333
was,ncs,3,0.6667
small,smoll,5,0.2
and,ord,3,0.6667
exquisite,exquisite,9,0.0
",",",",1,0.0
like,1,4,1.0
a,tite,1,4.0
schoolgirl's,0,12,1.0
still,schoo,5,0.8
",",lict,1,4.0
and,'$,3,1.0
broody,broody,6,0.0
and,ord,3,0.6667
going,{ong,5,0.4
out,ouk,3,0.3333
with,tith,4,0.25
brash,brosh,5,0.2
blondes,blerdes,7,0.2857
.,1,1,1.0
i,dlon,1,4.0
don't,l,5,1.0
deserve,olsetve,7,0.4286
he,he,2,0.0
admired,gdmrcc,7,0.5714
her,ter,3,0.3333
legs,lgs,4,0.25
",",7,1,1.0
which,thich,5,0.2
the,thl,3,0.3333
male,mile,4,0.25
sex,jx,3,0.6667
were,ncic,4,1.0
inclined,inctined,8,0.125
to,,2,1.0
grimly,goroty,6,0.6667
",",_,1,1.0
and,grch,3,1.3333
tugged,tged,6,0.3333
her,het,3,0.3333
fiercely,fertty,8,0.5
into,info,4,0.25
his,hif,3,0.3333
arms,orrs,4,0.5
.,i1,1,2.0
"""",ycu,1,3.0
you,'t€,3,1.0
're,,3,1.0
you,va>,3,1.0
.,,1,1.0
"""",,1,1.0
make,wallo,4,1.0
all,ol,3,0.6667
the,t,3,0.6667
waiting,b(-,7,1.0
worth,63,5,1.0
while,lortl,5,1.0
.,tulile,1,6.0
when,illu,4,1.0
we,ke,2,0.5
're,,3,1.0
"""","@lliu""",1,5.0
darling,et,7,1.0
!,(ioicod,1,7.0
"""",co,1,2.0
her,rcscd,3,1.6667
voiced,liuu,6,0.8333
caressed,l(,8,1.0
him,houetr,3,1.6667
.,(;le,1,4.0
"""",tuos,1,4.0
moments,,7,1.0
like,,4,1.0
this,,4,1.0
married,mla,7,0.8571
we,cned,2,1.5
won't,we,5,0.8
have,hcux,4,0.75
these,f,5,1.0
explosions,ma,10,1.0
of,ve,2,1.0
emotion,tuafe,7,1.0
",",etplarocu,1,9.0
isn't,(4,5,1.0
as,0f,2,1.0
bad,gd,3,0.6667
as,g,2,1.0
an,a4,2,0.5
operation,"fetakou,",9,0.7778
",",n&/(,1,4.0
nigel,,5,1.0
!,,1,1.0
"""",,1,1.0
will,wcl,4,0.5
we,we,2,0.0
?,2(,1,2.0
"""",wpjo,1,4.0
"""",",",1,1.0
no,i(,2,1.0
",",he,1,2.0
"""",exedb,1,5.0
he,bes,2,1.0
eyed,fk,4,1.0
her,gly,3,1.0
strangely,(,9,1.0
.,wal,1,3.0
"""",hje,1,3.0
i,,1,1.0
wish,,4,1.0
we,,2,1.0
were,i~yic,4,1.25
married,luatned,7,0.7143
",",",",1,0.0
di,"d,",2,0.5
.,lil,1,3.0
like,4akeut,4,1.0
a,wjlar,1,4.0
patient,ls,7,1.0
wishes,98ekoy,6,1.0
his,,3,1.0
operation,,9,1.0
was,b,3,1.0
over,01f,4,1.0
.,i(,1,2.0
"""",keiu,1,4.0
again,ler,5,1.0
her,layflrles,3,2.6667
laughter,tillacl,8,1.0
trilled,.,7,1.0
.,1,1,1.0
"""",ka,1,2.0
marriage,i0_,8,0.875
me,ml,2,0.5
isn't,i5o',5,0.6
going,v,5,1.0
to,8'3f,2,2.0
be,k,2,1.0
all,5e,3,1.0
that,all,4,1.0
bad,vak,3,0.6667
?,lad,1,3.0
the,be,3,0.6667
moment,inowvent,6,0.6667
",",xanl,1,4.0
thank,god,5,1.0
god,"!""",3,1.0
!,proklee,1,7.0
"""",2,1,1.0
problem,,7,1.0
...,,3,1.0
?,,1,1.0
he,be,2,0.5
could,coold,5,0.2
be,le,2,0.5
serious,scs,7,0.7143
.,ouf,1,3.0
"""",_,1,1.0
surely,l,6,0.8333
marrying,"""sured",8,0.875
"""","""isu'}",1,5.0
isn't,"12""",5,1.0
it,be,2,1.0
?,(os<,1,4.0
"""",and,1,3.0
he,stosked,2,3.0
rose,hnnself,4,1.25
and,,3,1.0
smoothed,,8,1.0
himself,,7,1.0
or,oc,2,0.5
a,4,1,1.0
burial,luriel,6,0.3333
?,?,1,0.0
"""",4,1,1.0
she,slk,3,0.6667
asked,_,5,1.0
",",asled,1,5.0
hardly,",",6,1.0
believing,bardtl,9,0.8889
looming,ilooin(,7,0.4286
...,2,3,1.0
?,ace,1,3.0
"""",uc,1,2.0
are,dscussinf,3,3.0
we,2,2,1.0
discussing,rlr),10,1.0
a,4r,1,2.0
marriage,,8,1.0
down,dowin,4,0.25
.,w,1,1.0
"""",ash,1,3.0
ask,a],3,0.6667
any,sride1e,3,2.3333
bridegroom-to-be,omtobe,16,0.625
.,argboy,1,6.0
anyhow,,6,1.0
",",,1,1.0
that,hal,4,0.5
particular,parhcolar,10,0.3
problem,"pfollee,",7,0.5714
isn't,1n,5,0.8
looming,+,7,1.0
at,lo0nus,2,3.0
it,i,2,0.5
",",",",1,0.0
looking,|0o,7,0.8571
moodily,mivg,7,0.7143
beyond,woodbly,6,1.1667
her,beycud,3,1.6667
.,mec,1,3.0
"""",perhops,1,7.0
perhaps,it',7,1.0
it,$,2,1.0
's,qs,2,0.5
as,,2,1.0
well,ilil,4,0.75
if,ycv,2,1.5
you,ulcv,3,1.3333
don't,1,5,1.0
wear,1,4,1.0
it,wcar,2,2.0
for,it,3,1.0
a,jr,1,2.0
bit,6,3,1.0
",",bit,1,3.0
di,1,2,1.0
",",di,1,2.0
"""",h,1,1.0
he,,2,1.0
of,24,2,1.0
amusement,cammslmll,9,0.6667
in,il,2,0.5
his,is,3,0.3333
own,owh,3,0.3333
eyes,eyls,4,0.25
",","mewever,",1,7.0
however,he,7,0.7143
",",foe,1,3.0
he,b,2,1.0
took,,4,1.0
your,your,4,0.0
ring,nmg,4,0.75
back,back,4,0.0
.,shl,1,3.0
"""",4oos,1,4.0
she,&wd,3,1.0
loosened,yll,8,1.0
the,hoy,3,1.0
half-hoop,wop,9,0.7778
of,04,2,1.0
diamonds,(kicowus,8,0.75
on,ol,2,0.5
her,ilt,3,1.0
left,w,4,1.0
hand,lad,4,0.5
third,micd,5,0.6
finger,ivger,6,0.3333
and,md,3,0.6667
held,wld,4,0.5
it,il,2,0.5
told,lolol,4,0.75
her,ht,3,0.6667
.,,1,1.0
out,ow},3,0.6667
to,to,2,0.0
him,wim,3,0.3333
",",shil,1,4.0
still,play,5,1.0
playfully,{lly,9,0.6667
.,.,1,0.0
without,wilem},7,0.7143
a,o,1,1.0
glimmer,qumwed,7,0.7143
if,v,2,1.0
it,ik,2,0.5
is,is,2,0.0
-,shq,1,3.0
"""",lougwd,1,6.0
she,uncerlamly,3,3.0
laughed,yov,7,1.0
uncertainly,cc,11,0.9091
-,hove,1,4.0
"""",,1,1.0
you,,3,1.0
can,,3,1.0
have,,4,1.0
doctor,doctov,6,0.1667
would,w,5,0.8
be,eu(d,2,2.0
free,b,4,1.0
during,2,6,1.0
the,(ee,3,0.6667
day,jun(,3,1.3333
;,te,1,2.0
tea,lm,3,1.0
was,1,3,1.0
served,ea,6,0.8333
from,fow~,4,0.75
four,fouv,4,0.25
until,eh(,5,1.0
five-thirty,lve,11,0.8182
in,-tlk,2,2.0
the,mle,3,0.6667
residents',ces)denk,10,0.5
common-,cllmol,7,0.5714
she,che,3,0.3333
was,lks,3,0.6667
convinced,conulnced,9,0.2222
",",(dk,1,3.0
or,would,2,2.0
he,lque,2,1.5
would,ffaled,5,0.8
have,lev,4,0.75
granted,swall,7,0.8571
her,neires,3,1.3333
small,,5,1.0
request,,7,1.0
something,sowexhly,9,0.5556
had,gsel,3,1.3333
cropped,copped,7,0.1429
up,up,2,0.0
which,whiil,5,0.4
required,4=,8,1.0
nigel's,alnez,7,0.8571
attention,"nx""'s",9,0.8889
",",4,1,1.0
room,[00,4,1.0
",",m,1,1.0
which,|,5,1.0
proved,whiul,6,1.0
the,proved,3,1.6667
elasticity,tl,10,0.9
of,elas,2,2.0
medical,4,7,1.0
commitments,chy,11,0.9091
.,e,1,1.0
diana,diana,5,0.0
was,las,3,0.3333
trailing,kai;n1,8,0.625
up,&p,2,0.5
the,the,3,0.0
gravelled,irav,9,0.6667
drive,elled,5,1.0
to,arbe,2,2.0
the,+,3,1.0
hospital,+e,8,1.0
to,ko,2,0.5
be,be,2,0.0
met,eef,3,0.6667
at,af,2,0.5
the,tle,3,0.3333
gates,qales,5,0.4
.,,1,1.0
alone,alone,5,0.0
.,0f,1,2.0
of,cuv,2,1.5
course,se,6,0.6667
one,or,3,0.6667
couldn't,"couldu""+",8,0.375
say,sa,3,0.3333
for,p,3,1.0
certain,cer,7,0.5714
when,text-,4,1.25
a,wle-,1,4.0
thus,thus,4,0.0
had,had,3,0.0
they,huey,4,0.5
parted,qavtea,6,0.5
the,tl,3,0.6667
previous,preul,8,0.5
evening,ows,7,1.0
and,enei-],3,1.6667
now,44,3,1.0
assuredness,xssuredness,11,0.0909
"""",)i,1,2.0
bella,bella,5,0.0
bella,bella,5,0.0
marie,harie,5,0.2
"""",i,1,1.0
(,(,1,0.0
parlophone,"grlophone),",10,0.4
),0,1,1.0
",",lively,1,6.0
a,sons,1,4.0
lively,lhal,6,0.6667
song,donge,4,0.5
that,},4,1.0
changes,tempo,7,1.0
tempo,mid-wy,5,1.2
mid-way,,7,1.0
.,,1,1.0
i,dont,1,4.0
don't,lhinu,5,1.0
think,he,5,0.8
he,uill,2,2.0
will,sloym,4,1.25
storm,the,5,0.8
the,char,3,1.0
charts,ts,6,0.6667
with,nith,4,0.25
this,whis,4,0.25
one,one,3,0.0
",",1,1,1.0
but,bal,3,0.6667
it,i),2,0.5
's,q,2,1.0
a,sood,1,4.0
good,slart,4,1.25
start,,5,1.0
.,,1,1.0
chris,chris,5,0.0
charles,charles,7,0.0
",",",",1,0.0
39,"35,",2,1.0
",",who,1,3.0
who,ilve,3,1.3333
lives,$,5,1.0
in,in,2,0.0
