index,ground_truth,ocr_output,cer
9859,take you round the pubs where most,take you remind to the pubs where most,0.1765
9860,""" Thanks , "" he said . "" If ever my missus",""" Thanks , "" he said . "" If ever my missions",0.0714
9861,up on that .,up on that .,0.0
9862,""" Ever been to Fleet Street ? "" asked Bawley .",""" Ever been to Flint Street ? ' asked Bawly .",0.087
9863,""" I shall be busy for a while , cleaning up after",""" I shall be busy for a while , cleaning up after",0.0
9864,lying in pairs alongside the jetty at Fort Blockhouse .,lying in pairs alongside the jetty at Ford Blockhouse .,0.0182
9865,""" I don't know when that will be , "" said John .",""" I don't know when that will be , "" said John .",0.0
9866,Black and grimly businesslike they both looked and,Black and grimly businesslike they both loaded and,0.04
9867,Glad I met you . Don't forget to give me a ring -,Glad I met you . Don't forget to give me a ring-,0.0204
9868,"Master bloody Munyard . "" THERE were six submarines ,","Master bloody Munyard . "" THERE were six submarines ,",0.0
9869,charged their electric batteries .,charged their electric batteries .,0.0
9870,"sounded , for all of them were rumbling as they","sounded , for all of them were rumbling as they",0.0
9871,"any time - knock twice and ask for Bawley , what ? ""","anytime - knock twice and ask for Bawley , what ? """,0.0192
9872,a substantial breakfast . Although usually a very,a substantial breakfast . Although usually a very,0.0
9873,Turton noticed its existence as they sat in silence over,Turton noticed its existence as they sat in silence over,0.0
9874,talkative lady Madeleine respected her husband's,balkative lady Madeleine respected her husband's,0.0208
9875,through the open windows of the Captain's house . It,through the open windows of the Captain's house . It,0.0
9876,A light wind wafted the smoke of diesel exhaust in,A light wind wafled the smoke of diesel exhaust in,0.02
9877,pervaded every room but neither Harry nor Madeleine,pervaded every room but neither Harry nor Madeleine,0.0
9878,"silences , for she knew they betokened a worry of","silences , for she knew they believed a worry of",0.0816
9879,some sort .,some sort .,0.0
9880,affair of Parsifal . Harry had lost a good deal of weight .,affair of Parsibal . Harry had lost a good deal of weight .,0.0169
9881,There had been many such breakfasts lately since the,There had been many such breakfasts lately since the,0.0
9882,but she could see that it no longer came naturally .,but she could see that it no longer came naturally .,0.0
9883,"to experience such catastrophes as the loss of a submarine ,","to experience such catastrophe as the loss of a submarine ,",0.0167
9884,It is the common lot of all Squadron Senior Officers,It is the common lot of all Squadron Senior Officers,0.0
9885,"His normal placid and steady-going manner remained ,","His normal placid and steady-going manner remained ,",0.0
9886,far between .,far between .,0.0
9887,though in peace time these happenings are few and,though I in peace time these happenings are few and,0.0408
9888,This is the testing time for all . The affair blows up into,This is the testing time for all . The affair blows up into,0.0
9889,usual and in fact had applied all the usual specifics,usual and in fact had applied all the usual specifics,0.0
9890,must present an unruffled appearance and carry on as,must present an unruffled appearance and carry on as,0.0
9891,"written letters to the bereaved , had visited many in the","written letters to the bereaved , had visited many in the",0.0
9892,"locality , had been interviewed by the Press , had driven","locality , had been interviewed by the Press , had driven",0.0
9893,must continue as before . During this period the Captain,must continue as before . During this period the Captain,0.0
9894,a national disaster and then when it is all over life,a national disaster and then when it is all over life,0.0
9895,if nothing unusual has happened . Harry Turton had,if nothing unusual has happened . Harry Turton had,0.0
9896,suitable for such occasions .,suitable for such occasions .,0.0
9897,his surviving submarines a good deal harder than,his surviving submarines a good deal harder than,0.0
9898,"Jeannie 'll be on that coach , Dan . ""","Jeannie ''ll be on that coach , Dan . '",0.0526
9899,thinking what a skill he had for reading,thinkly what a skill he had far ready,0.175
9900,"near me . "" Yes , "" I said . "" It 'll be here to-","near me . "" Yes , "" I said . "" It'll be here to-",0.0204
9901,He rode down to where I was waiting . I was,He rode down to where I was waiting . I was,0.0
9902,"for a hold-up as any , "" he said , reining in","for a hold-up as any , "" he said , raining in",0.0222
9903,"my mind . "" This would be as good a place","ry mind . "" This would be as good a place",0.0244
9904,"morrow as likely as not . "" I paused . "" Miss","morrow as likely as not . "" I paused . "" Miss",0.0
9905,"in it . """,in't . ',0.3333
9906,But I reckon they 'll be too busy shooting at,But Iredson they'll be too busy shooting at,0.0889
9907,"in , Johnny . "" "" I know . But if lead starts","in , Johnny . "" "" I know . But if lead starts",0.0
9908,""" Yes , "" he said . "" I know . "" "" No harm must come",""" Yes , "" he said . "" Marcus . "" "" No harm must come",0.1154
9909,"to her , Dan . "" "" She 'll be all right . It 's the","to her , Dan . "" "" She'll be all sight . It's the",0.0588
9910,men who 'll be after that coach I 'm interested,men who'll be after that coach I'm interested,0.0426
9911,"flying she might be in danger . "" "" That 's so .","flying she might be in danger . "" "" That's so .",0.0208
9912,us to bother with the coach and the folks,us to better with the coach and the folks,0.0488
9913,"turned the conversation . "" Let 's ride over","turned the conversation . "" Let I ride when",0.1136
9914,giving me one of his strange looks . Then he,giving me one of his change looks . Then he,0.0682
9915,and have a look at the mining camp .,and have a look at the ming camp .,0.0556
9916,""" Maybe , "" I said . "" But we 've got to remember",""" Maybe , "" I said . "" But we've got to remember",0.0204
9917,"working for , as well as the townsfolk and","writing for , as well as the township and",0.1667
9918,"of responsible for her . "" "" Of course , "" he said ,","of responsible for her . "" "" Of course , "" he said ,",0.0
9919,"that girl all the time , Dan . I feel kind","that girl all the time , Dan. I feel kind",0.0238
9920,"the agency detective . ""","the agency detective . """,0.0
9921,After all it 's them we 're supposed to be,After all it's them were supposed to be,0.0714
9922,I said . I watched him because I was always,I said . I watched him because I was always,0.0
9923,Dead . Shuffled out of the deck . Blasted,Dead . Shuffled out of the cheek . Blessed,0.122
9924,"last night . """,last night . ',0.0714
9925,With something of a start I remembered the,with something of a start I remembered the,0.0238
9926,down with a shotgun outside the Palace,down with a shotgun outside the Palace,0.0
9927,""" Maybe you don't know about Appleton ,",""" Maybe you don't know about Appleton ,",0.0
9928,"tried to surprise him . "" Dead ? "" he said . "" Yes .","tried to surprise him . "" Dead ? "" he said . "" Yes .",0.0
9929,"Dan ? "" "" Know what ? "" "" That he 's dead , ""","been ? "" "" know what ? "" "" That he's dead , """,0.1111
9930,man who 'd brought us into this business .,man who'd brought us into his business .,0.0476
9931,fascinated by the way he looked when you,associated by the way he looked when you,0.1
9932,leading to the ridge . I followed . From the,leading to the siege . I followed from the,0.1136
9933,"mining camp , "" he said abruptly . He wheeled","mining camp , "" he said abruptly . He wheeled",0.0
9934,"Marshal , "" I added . His face was fixed ,","Marshal , "" I added - His face was filmed ,",0.0714
9935,country that lay all round Gilburg Crossing .,country that lay all round gilberg crossing .,0.0667
9936,""" Fenton or Somers , "" he said . "" Or the Town",""" Fenton or Somers , "" he said . "" Or the Town",0.0
9937,"unreadable as a rock . "" Let 's get over to the","unreadable as a rock . "" Let's get over to the",0.0213
9938,top you could see something of the wild hill,top you could see something of the mild hull,0.0455
9939,his horse back off the trail and up the slope,his horse back off the trail and up the dope,0.0444
9940,miles . The real high country of the Rockies,miles . The real high county of the Rockies,0.0227
9941,The air was fresh and clear and you,The air was fresh and clear and you,0.0
9942,could see far over west and north for many,could see for west and north for many,0.119
9943,"a vast stretch of hills , canyons , buttes and","a vast death of hills , can yours , bullies and",0.2391
9944,malpais .,mulpans .,0.2222
9945,lifted up in the distance like a pale water-,lifted up in the distance . We a pale water-,0.0682
9946,colour drawing . Between us and that lay,colour drawing . Between us and that long,0.075
9947,"into draws , circling a big mesa by a","into draws , circling a big MBA by a",0.1081
9948,the horses and drank enough to cure our,the horses and drank enough to cure our,0.0
9949,got hotter as the day wore on and we rested,got better as the day were on and he rushed,0.1395
9950,"cut the trail leading from Gilburg to the north . ""","cut the trail leading from Gulby to the north . """,0.0784
9951,""" The mine-workings lie north of the town , ""","The mine-working his north of the town , """,0.1111
9952,"So we swung west , making slow going over","So we swung west , making slow going over",0.0
9953,"rough country , sliding on shale , climbing down","rough country , sliding on shale , climbing down",0.0
9954,gratefully by a small creek where we watered,gratefully by a small week where he watered,0.0682
