index,ground_truth,ocr_output,cer
9656,against them with the lift of the next wave .,Rsa;u} {ck L Ke Llft ofiL luxt Lus- X,0.6444
9657,"of a mile and a half , came the yawl under her full",ofa kule Olwdl a Li   Cuhue Ye &e uudly L hII,0.6275
9658,Around that rounded rocky promontory where the,Kowusl Yat +ouu cl ro cl Prdumfr] 4lee Xe,0.6087
9659,"triangular sail , and to the judge's frightened eyes , so","triae)ukr Ji8, 1 auol k Yle uelx 3 kxla= c *e5 / 8o",0.6316
9660,close to the rocks that it would be dashed,b loSe Ye rocl Y} i Wo(d 1 dkst Lcal,0.6429
9661,white spray could be seen flying across the distance,lte Spra coo Je feeu Tx Mc= rojf L oluJai: ce,0.5962
9662,with part of that howling northwest gale .,Ll PesJ 2p 4L_ ` Lol 67 hecL Lar] fal,0.7857
9663,What does time mean when weighed against the life of,lla` Obu Ama Mua Lhl welo ajans 4 Al Gk 2,0.6346
9664,""" That boy ! That damned fool boy ! What does he mean",Tla ( b?y 0 7lo4 danb Vosl 6?x 0 Ulal Oloes L Ica ,0.566
9665,"two human beings ? "" Not until he was certain that the","(wo Axor Leizy [ Ni L"" L ~es cuai 5 ILo) ILu",0.6667
9666,"by trying to come home now , even if he did promise ?",by tyiL 4o ck Lom _ HOw 1 eey i L okal pronlk,0.5283
9667,empty his lungs of stifling air and refill them,e~ply Li/ l-S f s4 (7 cc av0l ~Ail ALul,0.6383
9668,being flung against the huge boulders did the judge,6ev} pork e4.ns ( A LX Louldus dd JL jdy_,0.6078
9669,yawl had rounded the rocky point instead of,Yow( La Cowduol AL ( &ck/ pon ! inrkad 68,0.6047
9670,yawl recover .,yast recover,0.2857
9671,"weather side of that pier ! He 'll wreck ! ""","Aealeor fide % teat Pie ""He"" Geck (",0.4773
9672,black eyes showing any emotion . With a,back %ea vlosiy ay ellioidl - Lsik 9,0.5641
9673,"stay rope fastened , Bill made the","Fau rope Taoleued , 1 &il made t2",0.3824
9674,"Willie Kim was speechless , only his slant","Ixille kiu Iaa Ypeedles"" , 6ly lif dlaut",0.4048
9675,""" My God ! "" the judge cried out . "" The boy",I( V 6od ! I He Judae Cshed mt 7( 7ue Loy,0.4773
9676,is going to try to make a landing on the,78 aoiy X T b mabe A aila 07 Fee,0.575
9677,"quick shift of tiller , and at the same time",quid suilt % TQ 1 aud at tue dauue Glue,0.4773
9678,jibbing the boom to which he had the,jibeiup `e 6o0l b Slud  he bod ke,0.5278
9679,"corner of the pier by inches , and","Ca (S 4 Uu piu 0y icla , dlo",0.6176
9680,It seemed to the frightened judge,It swuo t lk  fricakud judge,0.4545
9681,same time dropping the small sheet,Salll hue dppiug Uu SUMaU slet,0.5882
9682,"of wet canvas , Bill cleared the",4 let CAUACCU) B8 @leaued Ukq,0.5938
9683,"with the tiller still hard over , brought","WAl Uu  6lle shul Iaucl   @UES , blougld",0.6341
9684,the tiller hard over and at the,Uk hlles   Iaol CUU aua a Ul,0.6774
9685,as though his son would actually,O Ucugl li OOl   ulld aclucly,0.5312
9686,shoot the craft in under the outer,Slcot Alke kat iM Uds Uk Oues,0.5882
9687,end of the wharf . But by pressing,Qld 0} Uke  Wlof - Bwt by Pl eoivg,0.5294
9688,the yawl up against the waves,Uu YCUcOl Up youwat Uk ldllU,0.7931
9689,"everything , when he wants to . """,Ruuq I~ hleu Le Lec_k 42,0.8182
9690,"that were a little unsteady , they","Zol here 0 Lh Ee Lt peody , Alv",0.5882
9691,"He plenty smart though . "" As they",Jz P &z F4 Vuzrk tlo4z&_ 1z thed,0.7059
9692,"reached the pier , the judge on legs",Io clveol Heve paer #c fudze OAv lLe_,0.6667
9693,hip as I ever saw . That boy of,~ p 0+ V ber V21: 143r Ioa,0.6774
9694,""" that was as pretty a piece of seamans-",A #al Luqv Gv P1c k4 0 Plze % Vealueebv,0.75
9695,play in damn fine luck this time .,Pta & Ilz da-z Foe Lzel Fcv h &x 2,0.7353
9696,"pier , leading the yawl toward",Per lea & 0 Aex 4aw2 hboron 1,0.6667
9697,""" 3Naw , "" disputed Willie . 3"" Just",3 Na U OL 7puqtez hs; Lei 3 Wf,0.6389
9698,""" Willie , "" the judge said huskily ,",I Wn &ce Lle tdze Jetol hcv kld,0.7027
9699,"found Bueno Buck , now on the",kouz fu e 1c Iucl Ole U 0L Fzc,0.6897
9700,mine seems to know how to do,ku Tve V-2 Llv Ae ksusb Lols ke c,0.8929
9701,""" Hello , Dad ! "" Bill called . "" I hope you",Kello%ac( . 1 2Z( Zsllc( L{ ( kpe C,0.6364
9702,water in her . I wouldn't be,Kra / In Kes Kfo& (,0.75
9703,drag the boat ashore and turn,crsg H boa4 Skse 3d Sz,0.5862
9704,speed records on the way in .,Leec/ Le cerc 077 FL K 89 //7,0.7931
9705,surprised if we broke all,fc /scd (f 4e 6sk SE(,0.64
9706,"Yes sir , I am slightly wet , and",V Fl / Cez Jk sh 4L Lse/ Ced,0.7576
9707,weren't worried . We 're going to,UCs eer '[ Zsovn 24_ Le ' *69,0.8485
9708,"had more clothes on . """,Lu 06 CL %E /,0.8261
9709,Buck would be wetter if he,2k Azclzl Ke Lcle 7 k,0.6923
9710,her over . She has a foot of,Kess Ober (fke ho < 6_/,0.6786
9711,"inches . Maybe big one four feet ,",inches. nayLe biS Onc feur Feet,0.2941
9712,"man at catch 'em than Injun , Judge .",man a/ calch 'em Khan Injwn ' dacje,0.2973
9713,dragged out but before it was turned,drajjed ouf Lut beFore 1 waS Fuined,0.2778
9714,"pushing at the stern , the yawl was soon",Pu_ shic Ot }he sten 1 Fhe Yowl WGs So,0.425
9715,over Bueno Buck reached into the foot,Ouer Bueno Zuck reachecl 1n Fo the Feok,0.2973
9716,"huh ? """,huh 2,0.4286
9717,You look . Little one more as fifteen,You [ook Zi#le On € more OS Fiif}een,0.3784
9718,"of water , tossed out a string of silvery",Of wa ter / Fosseel ou | 2 sfrin 'S of SxIue,0.4634
9719,With four doing the job and the waves,With Four dloinJ fhe ( ~l) Qn d Fhe Waucs,0.4054
9720,"lake trout and said - 3"" Bill , he 's better","Vak trou / and sarc - 2"" Bill he I5 Sefer",0.3182
9721,few moments later the yawl was upside,Zezv n0n 24 4 7xe  Vhz `4a€ 1929 1249/8,0.8378
9722,"exclaimed the judge . "" Toss them on the grass",ekc/unecr YLe /4chc: 7op Yhzze 04 V Ye 192,0.7609
9723,"down , exposing its shallow keel .",Olswn 7 28/20267 Zx J /2 Llc Fee,0.7647
9724,""" By George , that is a beautiful string of fish ! """,3 Geor]e ._ Sa l 1 2 BeaeX/e ( sk / Ax:,0.6923
9725,"and then we 'll all get hold and heave . "" A",Daot Yaza Jue '4 22 fez Rslee D2 2ezee.,0.7045
9726,"with tears . "" It 's so unfair , "" she said .","Lo k ka  Jl $ 70 U1 {ar, 0L 7a&",0.7111
9727,"Bertram's face was grim . "" You think it was the Snort ,",Bzkan 6 Ke wa $ Snm Ym Kin} 4} af k Smrl,0.625
9728,"don't you ? "" John gave a short laugh . "" I did , "" he","dm '4 yow > J Jor Q olrL QanX ( JoJ , A",0.6296
9729,"said ; "" but I 'd better stop thinking that now .",pa  d luF 1 & Irlky ~bp Rx; KRa / Mn/,0.7143
9730,"Pericles is fitted with an identically similar one . """,Prwbf k Fwnk Lk a 1 oex Kcallyt Di~Jav 0U,0.7037
9731,""" So there you are , my dear . "" Peggy 's eyes filled",No Ve & da ane 1 ~ olar Peaji 2 ero~ &Uect,0.6415
9732,in sharing his discomfort with Peggy .,L~ sqam` 2 Af 0lfea~ k~l 6 V Pearx,0.7632
9733,sick . Just because he 's an Honourable he can do,oia_ &st krcaus e h ( 0 M~ Km arall 4 Can M0,0.5714
9734,""" That little beast Robbie Munyard spent six",Tha / &ll {xasL Robb} e hun 4 a~& Spln | oix,0.5455
9735,"him ? "" John didn't answer . There was no point",A ~ ? Jo& al6 ' awuy 7Lr~< 6ar ~0 Po+h,0.6596
9736,"what he likes . Anyway , why pick on you to succeed",uhal 4R&Jef An wa ( Lly prc 0 'o 6o 04Cceeol,0.549
9737,dockyard and now that she 's ready for sea he goes,dlox dard axm ~n Ka / ok '[ Kadyt k ora X Socf,0.6
9738,months ashore while Pericles was refitting in the,~6^ V ahmk ~ku k Rmnwl f W) 1hlhn} 1 k,0.7755
9739,bombs during the last war . Having deposited his,bemlv dwa {l-lark mer Iava dcposibd V;,0.5833
9740,went in search of a drink . The lower bar was,Ovent An matR ca dmino Zc Xiwes Xar #n,0.5556
9741,"empty , save for the lady known by all habitue",Dmphy = { nuve ks Il Esdy)hnowvn Dx all Iali kue,0.5217
9742,"interest to The George , unhappily destroyed by German",Mboa tc T Gee1 _ unhapily deolvyed Hx Geran,0.4444
9743,baggage and unpacked his overnight-bag he,l #AAX cld lmpalhel hi czeret ~Recs Jic,0.7073
9744,"So he put up for the night at The Admiral's Head , that","Sc ke pu} M Dor Ue muab}al Be Atmraeh Ieod , Het",0.4909
9745,"famous Portsmouth hostelry , second only in historic","Jamus Btmoulh kstely, Qesmd Ml M tixkenc",0.5
9746,man who was staring moodily into a gin,(an Ivlo mm Mlama mcodlily imk 1L &in,0.5526
9747,"*?2s as ' Seaweed ' , and a youngish , sharp-eyed","Y ?2s C) 'Szzweed 1 alc younpuh , ~anp eyed]",0.449
9748,and tonic .,adl kunic,0.5455
9749,"of the hotel . She greeted John , however , with less","( dh tut . Sl Ielid Jolm , 7 Icneres, Avit lers",0.5283
9750,than her usual cordiality and flashed a warning,Hhan hea Atsual cetdic alik Clnel Plaahed = Cl Lumlnd,0.5319
9751,"memory was good , so was this stranger's .",mchee It) GCcd  1 0o I Hhv; 0 hvgr _,0.6905
9752,of the bar was not 6persona grata . If her,ok tu Xar wn mt 6per-sn %la .  Yit,0.4762
9753,Seaweed's memory was prodigious ; her manner,Sehhrd' mnory Ua) dliqiow Ies Imanner,0.4773
9754,""" You 're Commander Winter , "" he said . "" Have a","{( Yal T Csmmandor ""wber , he pald ""(laie a",0.449
9755,must have been worth a great deal to the proprietors,(w Yart bumn WotG & Oead dul Ac tlu Mmu Ier,0.5962
9756,glance at him . Evidently the other occupant,qlance at Julm Eutl-Ely; U olhev  Cceupant,0.4773
9757,"gin ? "" He turned to Seaweed -",qin % KLe turned Ic Seateed,0.3333
9758,"Youngest D.S.C. in the war , what ? Crawled","Ycunexot D.S.C.An I nxt , Ilak ? Irlzl",0.4651
9759,what ! ' - as the Guards officer said on his return,~vla} ! 4 Hht Guanb ahhiu mld onIio mlimn,0.6275
9760,"from a visit to the Royal Navy . Submarines , what .","Mn auxt kc Xk Raual _ Mut: Sulmarmeo , Ilak",0.5962
9761,bomb . Should have been a V.C.,Remk Slould havr Den & Vc,0.4333
9762,"habits . ' Drink gin and call each other wallahs ,","halets ""Drb oin awl calll eac ctl, ~vallallo ,",0.46
9763,""" Make it a large one , darling . I know the naval",I( llabc ika Iatx ce; dlurlia_ 1Dmcw Xu matal,0.64
9764,inside a submarine casing to defuse a Jerry,hldt & Mmarime csnD kdpuse a 7017-y,0.5349
9765,inherited desire to snub the man . If he did he,Kba |ed desne k mub Al Iam _ Jle dia k,0.5532
9766,"came to the rescue . "" You haven't introduced",Came * Au Iecue Ycu hanen' # ik-clued,0.4889
9767,"obviously thirsty . "" John fought back his",olviausly thirsky Joh {auaht ak hio,0.3333
9768,the lounge or return to his bedroom .,Kl Xenoe 04 /lurn k Mu; Arlron _,0.6216
9769,Seaweed sensed his embarrassment and,Keaweed pmsed hu emlrrta oMnemX Clnl,0.5
9770,would have to leave the bar and either sit in,nclA Vave k Reae Ik Dar &nd ellr nt m,0.4889
9771,"What are you waiting for , darling ? The officer is","TVutcvk Yqu tvactwe Jov , Clthina ? T ccoy",0.6471
9772,"yourself , "" she said with mock severity .","poirzelp , C( nh naid ml mcd neerity",0.4524
9773,was . I 'm Ian Bawley . Does that mean anything,KJ Jcm Jan Ralvbey - Dben dlat mean anybvs,0.4894
9774,"fault entirely , "" said the stranger . "" It 's my conceited","Jaul} emtihts mk Akc 0 anyr ""Z^ my Conceitid",0.5424
9775,in the Daily Courier .,K Il Dulys Curs,0.6364
9776,"to you ? "" It did . Ian Bawley's name was","""yau ? 4 Hdi . Jam Rat byt= 9 me lvcl",0.561
9777,"strangers - that 's right , John , isn't it ? "" "" My", Huwp Alxt - 2 Ilt Jalnt 1 Ar' A AK ? ic [lA,0.75
9778,printed at the head of most naval articles,prntd ahll Jead c mast mail ankizbs,0.4524
9779,""" It 's a rule on these premises . No treating with",J06 nulc _ an khene mmiseo. ^ kreatina Iviti,0.5294
9780,nature - I assumed that you both knew who I,matire - Janumel tlak you Xath hmew Olo (,0.3721
9781,"otherwise than take it . "" Pleased to meet you ,",othertwise ghan tcka i . peeased to nnect You,0.3125
9782,"Commander , "" he said . "" Now what about that",Commander he ~aie Nowu wlat abeut that,0.2889
9783,"drink ? "" John nodded - he could afford to buy",drink 3 John noddecl Ln he Coule   afford to by,0.2609
9784,one in return and he was lonely .,Onc an retutn Dnc he (S lenly_,0.3939
9785,He held out his hand and John could not do,He hete cut hus hancl ane Jchn coulel net do,0.2619
9786,"Bawley ? "" "" A pressman is always on the job . ""","Dawley 2 ') ""A pressman 35 alweds Or the dol ,",0.3333
9787,""" Oh , the Press , "" said Seaweed . "" Down here on business , Mr.",(( Oh 1 th Press 7 Sat id Beuweed  Jlown here On businusss Mr,0.3077
9788,"absolutely right , "" said Bawley , as he pushed over",absoluby right Shid Bawty as he Pushecl evel,0.3462
9789,a Lieutenant-Commander . Perhaps we could,Q ieutearxt _ Commandler _ Perhaps We Could,0.2927
9790,please don't address me as Commander . I 'm,ppleuse olent cddress ne ay Commandhr . _'m,0.2791
9791,all else . We pride ourselves about accuracy on,all eUse WJe pricle ourselves about accaly on,0.1915
9792,"his glass . "" Fill it up , darling . Accuracy above","his 3ess Fl i p , dareird Aceuraej above",0.3725
9793,"drop the rank - such a mouthful ! "" "" You 're","Rrop the runk Such O moulhful , You're",0.2889
9794,""" For the sake of accuracy , "" he said , "" and I","For tke sk cf accwvecy,"" Re sei & ancl _ Inowu",0.5
9795,know how you newspaper people value that commodity ! -,Rou` you nenls sfoper valu k thect cennodity - 1,0.5
9796,the Courier .,the Couciet,0.3077
9797,Ever known us bowl a wide about your Service ?,"Ever Inzwn ""uS bowl 6 Wice about Yot   Berviee?",0.3043
9798,"Somewhat embarrassing , what ? "" "" How can the","Somewkect embarrassiv& , what ? How tan the",0.2174
9799,"gin with relish . It was his favourite brand ,","gin ~wctk celisk , Jt nues Ris favuritc brand",0.3261
9800,"his career , and his companion's attitude was",hs Cereef Oree^ his tompanicn'$ htlituele 2a >,0.4222
9801,Check and counter-check - nothing but the truth .,check Gncl ccunt_cheek nthing but the ttuth,0.3061
9802,"truth be embarrassing ? "" John sipped his double",trutk be emlurtassiv John spped Ris double,0.25
9803,challenging .,challenging =,0.0769
9804,he was on the verge of a new chapter in,he wes OVl Zhe verzge   c   0 hew chapter in,0.3333
9805,Life at home and in Bath had been a,Rike at Rema Gnel an Bath kad Leer @,0.3714
9806,"Bawley . "" The truth is usually very embarra-",Dawley Tke truth 4 usually very embeta-,0.2444
9807,He 'd never before met a pressman and,He '&4 meuer before met e Presgman Gnd,0.2162
9808,"found him curiously stimulating . "" You 're a",founel him ewicusly stimulatird; Jow' re 0t,0.4
9809,trifle too comfortable and humdrum .,trifee tov Ccmfertobu OncA Rundru,0.4444
9810,said John .,said Jchn,0.2727
9811,""" You know a great deal about me , ""","You {now Jreat deel atout Ine ,",0.3333
9812,"bit of a humorist , aren't you ? "" said","bit of 4 humcrist, arent You ? Sat",0.2564
9813,"ssing . You 're in submarines , aren't you ? """,ssing You 're in Submarines cuent You ?,0.2391
9814,""" It 's my business . I 'll tell you more . You 're","""Qe' s my bwsiness_ Jee tell You mcte Yow' re",0.3922
9815,"right ? "" "" Who told you ? "" "" Little bird .",tiske 2 Who bote You ? Liube bird_,0.5
9816,going to take over command of Pericles . Am I,gping to texhe over   Commane 2b Pericles. Am,0.2889
9817,"Other half ? "" John nodded . "" On me . "" Bawley",Other Rolf 2 Jokn aooldeel On Ine - Pawley,0.4255
9818,"'em up , darling ! ""","Tem ep , derlind (",0.35
9819,"shook his head . "" All paid for by His Lordship , """,shovk his Reud . Aee Paicl for by His   Jord chp,0.3922
9820,man with a couple of kids . Can't go wasting,mav with 6 cowple cf Yriels Cant $6 whstany,0.3636
9821,"he said . "" Expense account . You 're a married",he Saic Expense aecunt_ Yow're 0 meurtech,0.383
9822,your substance on a complete stranger . Set,Yowt substande OnU Complete stranyet_ &,0.3488
9823,"why should you ? "" "" I see . "" John took the",bly Sould Ye? 4l | sc: Johu tok /h,0.5
9824,"companion . "" You want me to talk , is that it ? ""","CopaMc. Vu W aul nu to tulk , (S Iul '42",0.6
9825,"John flushed . "" I 'm not in need of charity . "" "" Come","Jhv Mushd "" |mMt m Mud chuly ""Cw",0.6
9826,"off it , "" said Bawley . "" The proprietor of the Daily","K i"" Sc [ Sauley I( Thu Prpnilw 4 Mu ValM",0.5926
9827,refilled glass and looked over the rim at his,"~Hlld  Sass and looku (NCK Iu nm ak hs""",0.4667
9828,"Courier knows what 's going on . If he doesn't mind ,",Ccuntr hws whul's fos CM _ I k Lcesnl misd,0.5094
9829,"in the shiny papers ? """,I Xl shwy papers,0.4783
9830,"of course . "" "" On one condition , "" said John .","d ccurse"" Ov ( coudihu_ Scud Uchu-",0.6042
9831,"nothing to tell me , yet . But we 'll be meeting",Molhwy tv Ul Wy yc But wc' I be wchn,0.5625
9832,""" Tell me who the little bird was . "" "" Can't",'VTZUU Ml who HWHl bed Wa $ . I0 Cw't,0.5778
9833,"have dinner with me ? On His Lordship ,",havr duinev wilh Ve Cn Hs Lovdslcp_,0.3846
9834,"again , no doubt , and then you will have .",Aea e Culu ( arc ~U Mx deubt; anl #u yu wil aS a Selhui -Wp ?rass have all,1.186
9835,""" You misjudge me , "" said Bawley . "" You have","Iw Vs jus `i  Said Bls ""Ve have",0.587
9836,"Regard this as a softening-up process , and",€ 'Aard M aS a sdiik-up 3russ auul,0.5814
9837,you guess ? Whose portrait appears regularly,Jw Suss? Wbse Poxkaif appears' Fjalal,0.4545
9838,""" Robbie "" and friend ' , what ? You know the",'Robbu ` aMd fnw) what ? Vau bww Vht,0.4667
9839,"Service matters . """,CUMa Mateks-,0.7368
9840,"said John , "" but you can pay for my drinks","Said dahm , bu} ya COM Poxd MM dnnls",0.5349
9841,"contact , is our Robbie ; he gives us the gen and","Cotact, !S Ur Rabbu ) h Swe? us I Su a",0.4898
9842,"if you want to , as long as you keep off",Y* Wavt 4 7 (S L (S' Yc Wup,0.75
9843,""" You mean Munyard ? "" "" Sure . Very useful",Jcu mau Muard? Surc Vew  uk,0.5349
9844,"sort of thing . "" "" You 'll get nothing out of me , ""","Sr Hu Va""su ndhwy ct { w,",0.7547
9845,we give him the publicity . ' The Honourable,wt qwr hui ` puhliutd: 'Th Hnmrabl,0.5
9846,""" Good-oh ! One for the grill-room , darling , and","""Gooa-&hl Cw fv H JMllroe daklkvy MMd",0.58
9847,disposed towards each other .,Jasposud twvadls OMQ audMhv.,0.5862
9848,"tell George to bring in the 6carte du jour . ""","kll Qox; "" t6 brvy I Yu btic du Jac.",0.6522
9849,Bawley was a man of his word . He kept,Euluv las ^ Q Wak Ur 4 wus Aa L crd: nn kept (o ,0.7895
9850,passed all too quickly . As they parted in,"tpassed alll tbo Juickly: As MX "" Padl V",0.4048
9851,host and a splendid raconteur . The evening,host cd 0 ~pleudl;  d bacctcur TT@u &cuuie,0.5349
9852,the vestibule the two men were well,Hu Veshbulle; #u hwo MAQUL Wrc LQS,0.6857
