question,reference_answer,student_answer,label,student_answer_noisy,corruption_level
The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",Because that is the way the sun sets.,incorrect,Bbcausethutisthewaythe sun sets.,0.1
The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",Because when the sun is in the east your shadow is really big like in the picture. So if the sun is in the east I would know.,contradictory,Bbcausewhuntheh sunis in the eastyourshadow isreally biglike in thepicture.no 'f te sun is inthe east Iwoculd know.,0.1
The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",The sun rises on the east.,incorrect,Tme sunrines onh theeast.,0.1
The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",I know it is west because the sunrise in the east and the shadow is longer.,incorrect,Iknow itiswest behcausethe sunrise intheeastand the shadowws longer.,0.1
The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",The shadow is facing the east and in the afternoon the sun is shining west so the shadow is east.,correct,Tme shabow is fahcingthe east and intheafternoonthe sun isshining west so the shadowis eat.,0.1
The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",Because of the way the sun is showing.,incorrect,Bbcauseofthewayh thesun is showing.,0.1
The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.","I knew which direction west was because in the plaza it shows all the shadows facing one way and the sun makes shadows face the opposite directions of the object, and I knew that in the afternoon the sun is in the north so it must be west above.",contradictory,"Iknew whrehdirhection west was becsusein the plaza it shons all theshadows facingone wy and thesun makes shddowsfacethe opposite directionsof the object,and I knew thatin the afternoon the sun isin ttenorthsoit must be west above.",0.1
The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",I knew which direction was west because in the afternoon the sun is coming from the east.,contradictory,Iknew whrehdirhection was west becsusein the afternoon the sun is coming from tee east.,0.1
The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",I knew it because west is where the sun is most of the time.,contradictory,Iknew itbeeausewest iswhere the sunismost ofthetime.,0.1
The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",Because the drawing looked like the early morning of the day and I knew that the sun rises in the east and sets in the west.,contradictory,Bbcausethedrawinhglooked like the esrlymorning ofthe daysnd I knewthat thesun rises i theeastand sets in phe west.,0.1
The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",Because the sun would probably be northwest for the shadow to face southeast.,correct,Bbcausethesun wohuld probably be northwestforthe shadow to fsce southeast.,0.1
